211.013,211.013,211.013,211.013,211.013,211.013,211.013,211.013,211.013,211.013,211.013,211.013,211.013,211.013,211.013,211.013,211.013,211.013,211.013,211.013,211.013,211.013,211.013,211.013,211.013,211.013,211.013,211.013,211.013,211.013,211.013,211.013,211.013,211.013,211.013,211.013,211.013,211.013,211.013,211.013,211.013,211.013,211.013,211.013,211.013,211.013,211.013,211.013,211.013,211.013,211.013,211.013,211.013,211.013,211.013,211.013,211.013,211.013,211.013,211.013,211.013,211.013,211.013,211.013,211.013,211.013,211.013,211.013,211.013,211.013,211.013,211.013,211.013,211.013,211.013,211.013,211.013,211.013,211.013,211.013,211.013,211.013,211.013,211.013,211.013,211.013,211.013,211.013,211.013,211.013,211.013,211.013,211.013,211.013,211.013,211.013,211.013,211.013,211.013,211.013,211.013,211.013,211.013,211.013,211.013,211.013,211.013,211.013,211.013,211.013,211.013,211.013,211.013,211.013,211.013,211.013,211.013,211.013,211.013,211.013,211.013,211.013,211.013,211.013,211.013,211.013,211.013,211.013
211.373,211.373,211.373,211.373,211.373,211.373,211.373,211.373,211.373,211.373,211.373,211.373,211.373,211.373,211.373,211.373,211.373,211.373,211.373,211.373,211.373,211.373,211.373,211.373,211.373,211.373,211.373,211.373,211.373,211.373,211.373,211.373,211.373,211.373,211.373,211.373,211.373,211.373,211.373,211.373,211.373,211.373,211.373,211.373,211.373,211.373,211.373,211.373,211.373,211.373,211.373,211.373,211.373,211.373,211.373,211.373,211.373,211.373,211.373,211.373,211.373,211.373,211.373,211.373,211.373,211.373,211.373,211.373,211.373,211.373,211.373,211.373,211.373,211.373,211.373,211.373,211.373,211.373,211.373,211.373,211.373,211.373,211.373,211.373,211.373,211.373,211.373,211.373,211.373,211.373,211.373,211.373,211.373,211.373,211.373,211.373,211.373,211.373,211.373,211.373,211.373,211.373,211.373,211.373,211.373,211.373,211.373,211.373,211.373,211.373,211.373,211.373,211.373,211.373,211.373,211.373,211.373,211.373,211.373,211.373,211.373,211.373,211.373,211.373,211.373,211.373,211.373,211.373
211.611,211.611,211.611,211.611,211.611,211.611,211.611,211.611,211.611,211.611,211.611,211.611,211.611,211.611,211.611,211.611,211.611,211.611,211.611,211.611,211.611,211.611,211.611,211.611,211.611,211.611,211.611,211.611,211.611,211.611,211.611,211.611,211.611,211.611,211.611,211.611,211.611,211.611,211.611,211.611,211.611,211.611,211.611,211.611,211.611,211.611,211.611,211.611,211.611,211.611,211.611,211.611,211.611,211.611,211.611,211.611,211.611,211.611,211.611,211.611,211.611,211.611,211.611,211.611,211.611,211.611,211.611,211.611,211.611,211.611,211.611,211.611,211.611,211.611,211.611,211.611,211.611,211.611,211.611,211.611,211.611,211.611,211.611,211.611,211.611,211.611,211.611,211.611,211.611,211.611,211.611,211.611,211.611,211.611,211.611,211.611,211.611,211.611,211.611,211.611,211.611,211.611,211.611,211.611,211.611,211.611,211.611,211.611,211.611,211.611,211.611,211.611,211.611,211.611,211.611,211.611,211.611,211.611,211.611,211.611,211.611,211.611,211.611,211.611,211.611,211.611,211.611,211.611
211.764,211.764,211.764,211.764,211.764,211.764,211.764,211.764,211.764,211.764,211.764,211.764,211.764,211.764,211.764,211.764,211.764,211.764,211.764,211.764,211.764,211.764,211.764,211.764,211.764,211.764,211.764,211.764,211.764,211.764,211.764,211.764,211.764,211.764,211.764,211.764,211.764,211.764,211.764,211.764,211.764,211.764,211.764,211.764,211.764,211.764,211.764,211.764,211.764,211.764,211.764,211.764,211.764,211.764,211.764,211.764,211.764,211.764,211.764,211.764,211.764,211.764,211.764,211.764,211.764,211.764,211.764,211.764,211.764,211.764,211.764,211.764,211.764,211.764,211.764,211.764,211.764,211.764,211.764,211.764,211.764,211.764,211.764,211.764,211.764,211.764,211.764,211.764,211.764,211.764,211.764,211.764,211.764,211.764,211.764,211.764,211.764,211.764,211.764,211.764,211.764,211.764,211.764,211.764,211.764,211.764,211.764,211.764,211.764,211.764,211.764,211.764,211.764,211.764,211.764,211.764,211.764,211.764,211.764,211.764,211.764,211.764,211.764,211.764,211.764,211.764,211.764,211.764
211.860,211.860,211.860,211.860,211.860,211.860,211.860,211.860,211.860,211.860,211.860,211.860,211.860,211.860,211.860,211.860,211.860,211.860,211.860,211.860,211.860,211.860,211.860,211.860,211.860,211.860,211.860,211.860,211.860,211.860,211.860,211.860,211.860,211.860,211.860,211.860,211.860,211.860,211.860,211.860,211.860,211.860,211.860,211.860,211.860,211.860,211.860,211.860,211.860,211.860,211.860,211.860,211.860,211.860,211.860,211.860,211.860,211.860,211.860,211.860,211.860,211.860,211.860,211.860,211.860,211.860,211.860,211.860,211.860,211.860,211.860,211.860,211.860,211.860,211.860,211.860,211.860,211.860,211.860,211.860,211.860,211.860,211.860,211.860,211.860,211.860,211.860,211.860,211.860,211.860,211.860,211.860,211.860,211.860,211.860,211.860,211.860,211.860,211.860,211.860,211.860,211.860,211.860,211.860,211.860,211.860,211.860,211.860,211.860,211.860,211.860,211.860,211.860,211.860,211.860,211.860,211.860,211.860,211.860,211.860,211.860,211.860,211.860,211.860,211.860,211.860,211.860,211.860
211.919,211.919,211.919,211.919,211.919,211.919,211.919,211.919,211.919,211.919,211.919,211.919,211.919,211.919,211.919,211.919,211.919,211.919,211.919,211.919,211.919,211.919,211.919,211.919,211.919,211.919,211.919,211.919,211.919,211.919,211.919,211.919,211.919,211.919,211.919,211.919,211.919,211.919,211.919,211.919,211.919,211.919,211.919,211.919,211.919,211.919,211.919,211.919,211.919,211.919,211.919,211.919,211.919,211.919,211.919,211.919,211.919,211.919,211.919,211.919,211.919,211.919,211.919,211.919,211.919,211.919,211.919,211.919,211.919,211.919,211.919,211.919,211.919,211.919,211.919,211.919,211.919,211.919,211.919,211.919,211.919,211.919,211.919,211.919,211.919,211.919,211.919,211.919,211.919,211.919,211.919,211.919,211.919,211.919,211.919,211.919,211.919,211.919,211.919,211.919,211.919,211.919,211.919,211.919,211.919,211.919,211.919,211.919,211.919,211.919,211.919,211.919,211.919,211.919,211.919,211.919,211.919,211.919,211.919,211.919,211.919,211.919,211.919,211.919,211.919,211.919,211.919,211.919
211.954,211.954,211.954,211.954,211.954,211.954,211.954,211.954,211.954,211.954,211.954,211.954,211.954,211.954,211.954,211.954,211.954,211.954,211.954,211.954,211.954,211.954,211.954,211.954,211.954,211.954,211.954,211.954,211.954,211.954,211.954,211.954,211.954,211.954,211.954,211.954,211.954,211.954,211.954,211.954,211.954,211.954,211.954,211.954,211.954,211.954,211.954,211.954,211.954,211.954,211.954,211.954,211.954,211.954,211.954,211.954,211.954,211.954,211.954,211.954,211.954,211.954,211.954,211.954,211.954,211.954,211.954,211.954,211.954,211.954,211.954,211.954,211.954,211.954,211.954,211.954,211.954,211.954,211.954,211.954,211.954,211.954,211.954,211.954,211.954,211.954,211.954,211.954,211.954,211.954,211.954,211.954,211.954,211.954,211.954,211.954,211.954,211.954,211.954,211.954,211.954,211.954,211.954,211.954,211.954,211.954,211.954,211.954,211.954,211.954,211.954,211.954,211.954,211.954,211.954,211.954,211.954,211.954,211.954,211.954,211.954,211.954,211.954,211.954,211.954,211.954,211.954,211.954
211.975,211.975,211.975,211.975,211.975,211.975,211.975,211.975,211.975,211.975,211.975,211.975,211.975,211.975,211.975,211.975,211.975,211.975,211.975,211.975,211.975,211.975,211.975,211.975,211.975,211.975,211.975,211.975,211.975,211.975,211.975,211.975,211.975,211.975,211.975,211.975,211.975,211.975,211.975,211.975,211.975,211.975,211.975,211.975,211.975,211.975,211.975,211.975,211.975,211.975,211.975,211.975,211.975,211.975,211.975,211.975,211.975,211.975,211.975,211.975,211.975,211.975,211.975,211.975,211.975,211.975,211.975,211.975,211.975,211.975,211.975,211.975,211.975,211.975,211.975,211.975,211.975,211.975,211.975,211.975,211.975,211.975,211.975,211.975,211.975,211.975,211.975,211.975,211.975,211.975,211.975,211.975,211.975,211.975,211.975,211.975,211.975,211.975,211.975,211.975,211.975,211.975,211.975,211.975,211.975,211.975,211.975,211.975,211.975,211.975,211.975,211.975,211.975,211.975,211.975,211.975,211.975,211.975,211.975,211.975,211.975,211.975,211.975,211.975,211.975,211.975,211.975,211.975
211.986,211.986,211.986,211.986,211.986,211.986,211.986,211.986,211.986,211.986,211.986,211.986,211.986,211.986,211.986,211.986,211.986,211.986,211.986,211.986,211.986,211.986,211.986,211.986,211.986,211.986,211.986,211.986,211.986,211.986,211.986,211.986,211.986,211.986,211.986,211.986,211.986,211.986,211.986,211.986,211.986,211.986,211.986,211.986,211.986,211.986,211.986,211.986,211.986,211.986,211.986,211.986,211.986,211.986,211.986,211.986,211.986,211.986,211.986,211.986,211.986,211.986,211.986,211.986,211.986,211.986,211.986,211.986,211.986,211.986,211.986,211.986,211.986,211.986,211.986,211.986,211.986,211.986,211.986,211.986,211.986,211.986,211.986,211.986,211.986,211.986,211.986,211.986,211.986,211.986,211.986,211.986,211.986,211.986,211.986,211.986,211.986,211.986,211.986,211.986,211.986,211.986,211.986,211.986,211.986,211.986,211.986,211.986,211.986,211.986,211.986,211.986,211.986,211.986,211.986,211.986,211.986,211.986,211.986,211.986,211.986,211.986,211.986,211.986,211.986,211.986,211.986,211.986
211.993,211.993,211.993,211.993,211.993,211.993,211.993,211.993,211.993,211.993,211.993,211.993,211.993,211.993,211.993,211.993,211.993,211.993,211.993,211.993,211.993,211.993,211.993,211.993,211.993,211.993,211.993,211.993,211.993,211.993,211.993,211.993,211.993,211.993,211.993,211.993,211.993,211.993,211.993,211.993,211.993,211.993,211.993,211.993,211.993,211.993,211.993,211.993,211.993,211.993,211.993,211.993,211.993,211.993,211.993,211.993,211.993,211.993,211.993,211.993,211.993,211.993,211.993,211.993,211.993,211.993,211.993,211.993,211.993,211.993,211.993,211.993,211.993,211.993,211.993,211.993,211.993,211.993,211.993,211.993,211.993,211.993,211.993,211.993,211.993,211.993,211.993,211.993,211.993,211.993,211.993,211.993,211.993,211.993,211.993,211.993,211.993,211.993,211.993,211.993,211.993,211.993,211.993,211.993,211.993,211.993,211.993,211.993,211.993,211.993,211.993,211.993,211.993,211.993,211.993,211.993,211.993,211.993,211.993,211.993,211.993,211.993,211.993,211.993,211.993,211.993,211.993,211.993
211.996,211.996,211.996,211.996,211.996,211.996,211.996,211.996,211.996,211.996,211.996,211.996,211.996,211.996,211.996,211.996,211.996,211.996,211.996,211.996,211.996,211.996,211.996,211.996,211.996,211.996,211.996,211.996,211.996,211.996,211.996,211.996,211.996,211.996,211.996,211.996,211.996,211.996,211.996,211.996,211.996,211.996,211.996,211.996,211.996,211.996,211.996,211.996,211.996,211.996,211.996,211.996,211.996,211.996,211.996,211.996,211.996,211.996,211.996,211.996,211.996,211.996,211.996,211.996,211.996,211.996,211.996,211.996,211.996,211.996,211.996,211.996,211.996,211.996,211.996,211.996,211.996,211.996,211.996,211.996,211.996,211.996,211.996,211.996,211.996,211.996,211.996,211.996,211.996,211.996,211.996,211.996,211.996,211.996,211.996,211.996,211.996,211.996,211.996,211.996,211.996,211.996,211.996,211.996,211.996,211.996,211.996,211.996,211.996,211.996,211.996,211.996,211.996,211.996,211.996,211.996,211.996,211.996,211.996,211.996,211.996,211.996,211.996,211.996,211.996,211.996,211.996,211.996
211.998,211.998,211.998,211.998,211.998,211.998,211.998,211.998,211.998,211.998,211.998,211.998,211.998,211.998,211.998,211.998,211.998,211.998,211.998,211.998,211.998,211.998,211.998,211.998,211.998,211.998,211.998,211.998,211.998,211.998,211.998,211.998,211.998,211.998,211.998,211.998,211.998,211.998,211.998,211.998,211.998,211.998,211.998,211.998,211.998,211.998,211.998,211.998,211.998,211.998,211.998,211.998,211.998,211.998,211.998,211.998,211.998,211.998,211.998,211.998,211.998,211.998,211.998,211.998,211.998,211.998,211.998,211.998,211.998,211.998,211.998,211.998,211.998,211.998,211.998,211.998,211.998,211.998,211.998,211.998,211.998,211.998,211.998,211.998,211.998,211.998,211.998,211.998,211.998,211.998,211.998,211.998,211.998,211.998,211.998,211.998,211.998,211.998,211.998,211.998,211.998,211.998,211.998,211.998,211.998,211.998,211.998,211.998,211.998,211.998,211.998,211.998,211.998,211.998,211.998,211.998,211.998,211.998,211.998,211.998,211.998,211.998,211.998,211.998,211.998,211.998,211.998,211.998
